franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
100,310,38,Ottawa Senators,4,Eastern,Northeast,,,,true,1,false,false
92,310,32,Montreal Canadiens,4,Eastern,Northeast,,,,true,1,false,false
79,310,6,Buffalo Sabres,4,Eastern,Northeast,,,LAST,false,,,
82,310,46,Carolina Hurricanes,4,Eastern,Southeast,,,FIRST,true,3,true,false
111,310,63,Washington Capitals,4,Eastern,Southeast,,,,false,,,
107,310,58,Tampa Bay Lightning,4,Eastern,Southeast,,,,false,,,
89,310,29,Florida Panthers,4,Eastern,Southeast,,,,false,,,
112,310,2,Atlanta Thrashers,4,Eastern,Southeast,LAST,LAST,LAST,false,,,
87,310,16,Detroit Red Wings,4,Western,Central,FIRST,FIRST,FIRST,true,4,true,true
106,310,56,St. Louis Blues,4,Western,Central,,,,true,1,false,false
83,310,9,Chicago Blackhawks,4,Western,Central,,,,true,0,false,false
94,310,33,Nashville Predators,4,Western,Central,,,,false,,,
85,310,12,Columbus Blue Jackets,4,Western,Central,,LAST,LAST,false,,,
84,310,15,Colorado Avalanche,4,Western,Northwest,,,FIRST,true,2,false,false
109,310,62,Vancouver Canucks,4,Western,Northwest,,,,true,0,false,false
88,310,17,Edmonton Oilers,4,Western,Northwest,,,,false,,,
80,310,7,Calgary Flames,4,Western,Northwest,,,,false,,,
91,310,31,Minnesota Wild,4,Western,Northwest,,,LAST,false,,,
104,310,52,San Jose Sharks,4,Western,Pacific,,,FIRST,true,1,false,false
77,310,40,Phoenix Coyotes,4,Western,Pacific,,,,true,0,false,false
90,310,27,Los Angeles Kings,4,Western,Pacific,,,,true,0,false,false
