franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
71,448,49,Utah Jazz,3,Western,Northwest,LAST,LAST,LAST,false,,,
51,448,27,Los Angeles Lakers,3,Western,Pacific,,,FIRST_TIED,true,0,false,false
50,448,27,Los Angeles Clippers,3,Western,Pacific,,,FIRST_TIED,true,0,false,false
45,448,52,Golden State Warriors,3,Western,Pacific,,,,true,1,false,false
65,448,48,Sacramento Kings,3,Western,Pacific,,,,false,,,
61,448,40,Phoenix Suns,3,Western,Pacific,,,LAST,false,,,
46,448,22,Houston Rockets,3,Western,Southwest,,,FIRST,true,0,false,false
52,448,28,Memphis Grizzlies,3,Western,Southwest,,,,true,0,false,false
41,448,13,Dallas Mavericks,3,Western,Southwest,,,,false,,,
66,448,50,San Antonio Spurs,3,Western,Southwest,,,,false,,,
56,448,34,New Orleans Pelicans,3,Western,Southwest,,,LAST,false,,,
